"planning unit","number","available","partial","reserved"
369,10,7,0,3
368,10,8,0,2
367,10,8,0,2
366,10,8,0,2
365,10,9,0,1
364,10,9,0,1
363,10,9,0,1
362,10,10,0,0
361,10,10,0,0
360,10,10,0,0
359,10,10,0,0
358,10,10,0,0
357,10,10,0,0
356,10,10,0,0
355,10,10,0,0
354,10,10,0,0
353,10,10,0,0
352,10,10,0,0
351,10,10,0,0
350,10,10,0,0
349,10,10,0,0
348,10,10,0,0
347,10,10,0,0
346,10,10,0,0
345,10,10,0,0
344,10,10,0,0
343,10,10,0,0
342,10,10,0,0
341,10,10,0,0
340,10,10,0,0
339,10,10,0,0
338,10,10,0,0
337,10,10,0,0
336,10,10,0,0
335,10,10,0,0
334,10,10,0,0
333,10,10,0,0
332,10,10,0,0
331,10,10,0,0
330,10,10,0,0
329,10,10,0,0
328,10,10,0,0
327,10,7,1,2
326,10,3,1,6
325,10,2,2,6
324,10,2,2,6
323,10,4,1,5
322,10,7,0,3
321,10,7,0,3
320,10,7,0,3
319,10,7,0,3
318,10,7,0,3
317,10,8,0,2
316,10,8,0,2
315,10,10,0,0
314,10,10,0,0
313,10,10,0,0
312,10,10,0,0
311,10,10,0,0
310,10,10,0,0
309,10,10,0,0
308,10,10,0,0
307,10,10,0,0
306,10,10,0,0
305,10,10,0,0
304,10,10,0,0
303,10,10,0,0
302,10,10,0,0
301,10,10,0,0
300,10,10,0,0
299,10,10,0,0
298,10,10,0,0
297,10,10,0,0
296,10,10,0,0
295,10,10,0,0
294,10,10,0,0
293,10,10,0,0
292,10,10,0,0
291,10,10,0,0
290,10,10,0,0
289,10,10,0,0
288,10,10,0,0
287,10,10,0,0
286,10,10,0,0
285,10,10,0,0
284,10,10,0,0
283,10,10,0,0
282,10,10,0,0
281,10,10,0,0
280,10,10,0,0
279,10,10,0,0
278,10,10,0,0
277,10,10,0,0
276,10,10,0,0
275,10,10,0,0
274,10,10,0,0
273,10,10,0,0
272,10,10,0,0
271,10,10,0,0
270,10,10,0,0
269,10,10,0,0
268,10,10,0,0
267,10,10,0,0
266,10,10,0,0
265,10,10,0,0
264,10,10,0,0
263,10,10,0,0
262,10,10,0,0
261,10,10,0,0
260,10,10,0,0
259,10,10,0,0
258,10,10,0,0
257,10,10,0,0
256,10,10,0,0
255,10,10,0,0
254,10,10,0,0
253,10,10,0,0
252,10,10,0,0
251,10,10,0,0
250,10,10,0,0
249,10,10,0,0
248,10,10,0,0
247,10,10,0,0
246,10,10,0,0
245,10,10,0,0
244,10,10,0,0
243,10,10,0,0
242,10,10,0,0
241,10,10,0,0
240,10,10,0,0
239,10,10,0,0
238,10,10,0,0
237,10,10,0,0
236,10,10,0,0
235,10,10,0,0
234,10,10,0,0
233,10,10,0,0
232,10,10,0,0
231,10,10,0,0
230,10,10,0,0
229,10,10,0,0
228,10,10,0,0
227,10,10,0,0
226,10,10,0,0
225,10,10,0,0
224,10,10,0,0
223,10,10,0,0
222,10,10,0,0
221,10,10,0,0
220,10,10,0,0
219,10,10,0,0
218,10,10,0,0
217,10,10,0,0
216,10,10,0,0
215,10,10,0,0
214,10,10,0,0
213,10,10,0,0
212,10,10,0,0
211,10,10,0,0
210,10,10,0,0
209,10,10,0,0
208,10,10,0,0
207,10,10,0,0
206,10,10,0,0
205,10,10,0,0
204,10,10,0,0
203,10,10,0,0
202,10,10,0,0
201,10,10,0,0
200,10,10,0,0
199,10,10,0,0
198,10,10,0,0
197,10,10,0,0
196,10,10,0,0
195,10,10,0,0
194,10,10,0,0
193,10,10,0,0
192,10,10,0,0
191,10,10,0,0
190,10,10,0,0
189,10,10,0,0
188,10,10,0,0
187,10,10,0,0
186,10,10,0,0
185,10,10,0,0
184,10,10,0,0
183,10,10,0,0
182,10,10,0,0
181,10,10,0,0
180,10,10,0,0
179,10,10,0,0
178,10,10,0,0
177,10,10,0,0
176,10,10,0,0
175,10,10,0,0
174,10,10,0,0
173,10,10,0,0
172,10,10,0,0
171,10,10,0,0
170,10,10,0,0
169,10,10,0,0
168,10,10,0,0
167,10,10,0,0
166,10,10,0,0
165,10,10,0,0
164,10,10,0,0
163,10,10,0,0
162,10,10,0,0
161,10,10,0,0
160,10,10,0,0
159,10,10,0,0
158,10,10,0,0
157,10,10,0,0
156,10,10,0,0
155,10,10,0,0
154,10,10,0,0
153,10,10,0,0
152,10,10,0,0
151,10,10,0,0
150,10,10,0,0
149,10,10,0,0
148,10,10,0,0
147,10,10,0,0
146,10,10,0,0
145,10,10,0,0
144,10,10,0,0
143,10,10,0,0
142,10,10,0,0
141,10,10,0,0
140,10,10,0,0
139,10,10,0,0
138,10,10,0,0
137,10,10,0,0
136,10,10,0,0
135,10,10,0,0
134,10,10,0,0
133,10,10,0,0
132,10,10,0,0
131,10,10,0,0
130,10,10,0,0
129,10,10,0,0
128,10,10,0,0
127,10,10,0,0
126,10,10,0,0
125,10,10,0,0
124,10,10,0,0
123,10,10,0,0
122,10,10,0,0
121,10,10,0,0
120,10,10,0,0
119,10,10,0,0
118,10,10,0,0
117,10,10,0,0
116,10,10,0,0
115,10,10,0,0
114,10,10,0,0
113,10,10,0,0
112,10,10,0,0
111,10,10,0,0
110,10,10,0,0
109,10,10,0,0
108,10,10,0,0
107,10,10,0,0
106,10,10,0,0
105,10,10,0,0
104,10,10,0,0
103,10,10,0,0
102,10,10,0,0
101,10,10,0,0
100,10,10,0,0
99,10,10,0,0
98,10,10,0,0
97,10,10,0,0
96,10,10,0,0
95,10,10,0,0
94,10,10,0,0
93,10,10,0,0
92,10,10,0,0
91,10,10,0,0
90,10,10,0,0
89,10,10,0,0
88,10,10,0,0
87,10,10,0,0
86,10,10,0,0
85,10,10,0,0
84,10,10,0,0
83,10,10,0,0
82,10,10,0,0
81,10,10,0,0
80,10,10,0,0
79,10,10,0,0
78,10,10,0,0
77,10,10,0,0
76,10,10,0,0
75,10,10,0,0
74,10,10,0,0
73,10,10,0,0
72,10,10,0,0
71,10,10,0,0
70,10,10,0,0
69,10,10,0,0
68,10,10,0,0
67,10,10,0,0
66,10,10,0,0
65,10,10,0,0
64,10,10,0,0
63,10,10,0,0
62,10,10,0,0
61,10,10,0,0
60,10,10,0,0
59,10,10,0,0
58,10,10,0,0
57,10,10,0,0
56,10,10,0,0
55,10,10,0,0
54,10,10,0,0
53,10,10,0,0
52,10,10,0,0
51,10,10,0,0
50,10,10,0,0
49,10,10,0,0
48,10,10,0,0
47,10,10,0,0
46,10,10,0,0
45,10,10,0,0
44,10,10,0,0
43,10,10,0,0
42,10,10,0,0
41,10,10,0,0
40,10,10,0,0
39,10,10,0,0
38,10,10,0,0
37,10,10,0,0
36,10,10,0,0
35,10,10,0,0
34,10,10,0,0
33,10,10,0,0
32,10,10,0,0
31,10,10,0,0
30,10,10,0,0
29,10,10,0,0
28,10,10,0,0
27,10,10,0,0
26,10,10,0,0
25,10,10,0,0
24,10,10,0,0
23,10,10,0,0
22,10,10,0,0
21,10,10,0,0
20,10,10,0,0
19,10,10,0,0
18,10,10,0,0
17,10,10,0,0
16,10,10,0,0
15,10,10,0,0
14,10,10,0,0
13,10,10,0,0
12,10,10,0,0
11,10,10,0,0
10,10,10,0,0
9,10,10,0,0
8,10,10,0,0
7,10,10,0,0
6,10,10,0,0
5,10,10,0,0
4,10,10,0,0
3,10,10,0,0
2,10,10,0,0
1,10,10,0,0
